"arbb_urls_link","arbb_urls_date_date","arbb_urls_date_user","arbb_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=211","Jun 8, 2020 6:27 PM","ChineseKungFuMaster","The most pandai thing is before you ask that Jackarss why, he Quickly admit he only watch transmorpher from the internet only and never buy tickets for Transformers or even watch Transformers before!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=211","Jun 8, 2020 6:29 PM","QuellingBlaster","HO ho HO Lai me first,"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:33 PM","QuellingBlaster","HO ho HO come i clap for you, because your so pandai to give that 5 solid answers for transmorpher and transformers(its the same). I can confirm its the truth!
1. Both movie are about robots...
2. Both movie robots can transform...
3. Both movie robots are aliens from other world...
4. Both movie have male and female actors...
5. Both movie those alien robot have contact with earth...
confirm !"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:37 PM","WellingtonSky","Haaaaaaaa, that means a smelly goat is your father, because your father have beard, goats have beard too. Similar right? similar means 100% same! Too bad your father is a goat! haaaaaaaaaaa"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:38 PM","SunnyWong","Good one WellingtonSky!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:40 PM","SunnyWong","Means by reading whatsoever report its quite similar to the other one, confirm its the same?! Too bad then his father 100% confirm must be a goat!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:42 PM","RAMPAGE GODLIKE !","No guys, pondan with big boobs confirm is his mother, because his mother have big boobs right? lololo"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:43 PM","WellingtonSky","Pondan? a shemale? haaaaaaaaa"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:44 PM","AndyChin77","Wait, let me join in the fun...."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:45 PM","AndyChin77","His mother looks like a chicken, so his mother 100% confirm a whore,"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:46 PM","traderstrades","NO goat no chicken oi"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:47 PM","Zillionaire","NO goat no chicken, then what?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:47 PM","ChinaDragon","If no goat no chicken, then duck lo"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:48 PM","ChinaDragon","If not mistaken his father looks like a duck, so he must be 100% confirm a gigolo!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:49 PM","Elaine Tan","Wow you guys"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:51 PM","Kenny Chua","How misfortune...... a goat a chicken and a duck, by the way who is his parents again?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:52 PM","GothicRock","haha"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:52 PM","SweetMemoryLane","Too bad"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:55 PM","SweetMemoryLane","ChineseKungFuMaster, you Hit the jackpot
(5 conlanfirm solid Answers by Jackarss that sure can chill your bones!)
1. Both movie are about robots...
2. Both movie robots can transform...
3. Both movie robots are aliens from other world...
4. Both movie have male and female actors...
5. Both movie those alien robot have contact with earth...
lol
If its similar then 100percent confirm the same?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:56 PM","SweetMemoryLane","Your so dead to me!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:58 PM","DoubleProsperity","Guys your all wrong about HIM! His father doggy style his mother then born him right? So he must be a son of a B*tch!!!!! hehehe"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 6:59 PM","QuellingBlaster","HO ho HO"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 7:00 PM","WellingtonSky","Seems like we have a champion here......"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 7:01 PM","Kenny Chua","A goat a chicken a duck, now a dog? wah"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 7:02 PM","Kenny Chua","I think his whole family are farm animals!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 7:02 PM","Kenny Chua","nice"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 7:05 PM","Zillionaire","DoubleProsperity, you win liao LO! So next time when we see that b@stard, we give him a good name by son of a bi*tch?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 7:06 PM","RAMPAGE GODLIKE !","Laugh die me, hahahaha"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 7:06 PM","RAMPAGE GODLIKE !","CONlanFIRM la"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 7:14 PM","DoubleProsperity","Highlight one of the BEST part from ChineseKungFuMaster
The most pandai thing is before you ask that Jackarss why, he Quickly admit he only watch transmorpher from the internet only and never buy tickets for Transformers or even watch Transformers before!
08/06/2020 6:27 PM.
If you have not watch or buy tickets for Transformers movie, how you know its 100% conlanfirm the same movie with Transmorpher?
----Transformer by Micheal bay is a billion dollar movie!
----Transmorpher is a ripped off by a nobody!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 7:22 PM","ChinaDragon","Hold it right there DoubleProsperity, one more HIGHLIGHT......
That Son of a bit.ch have never buy Transformers movie tickets before, 没有入门票means连资格都没有， 还来说话？放屁fart you know?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 7:26 PM","AndyChin77","Robotop kena harass just bit only.....because he is a real investor."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 7:28 PM","AndyChin77","The other way for those son of a bit.ch, that have not even one single shares here but keep on spamming long rubbish post, you know when we really kasi you kaw kaw, when we kasi you kaw kaw! CONFIRM EVERY FREAKING NIGHT YOU CANNOT SLEEP!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 7:31 PM","Kenny Chua","Aiya talk so much also pointless, just ask them out to meet lo, sure 100% all con lan firm 100样理由推卸，不敢出来，理由多过肉油！"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 7:35 PM","SunnyWong","Kenny Chua,you mean BALLESS Rubbish fake investors isn't it? Too bad....."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 7:37 PM","RAMPAGE GODLIKE !","Yeah too bad SunnyWong, cupofcoffee = hobotop!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 7:39 PM","ChinaDragon","Cantek! One worm got caught, the other worms are those always talk with TRD......"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 7:42 PM","THEREALDEAL","YAWN.................."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 8:38 PM","MoneyMaker168","Wahlaoeh you guys kickarse also bojio wa!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 8:39 PM","ChinaDragon","U r late as always MoneyMaker168, remember few years ago when we kick arss 5 idiot arm robbers. haha"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 8:40 PM","AndyChin77","Hmmm that story? kaw kaw kasi hantam!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 8:42 PM","Kenny Chua","That grandmother story again? wei its not few years back.....i think its a already been at least 15years ago! you guys think your kids lagi ke?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 8:45 PM","AndyChin77","All 5 stupido heavily injured with broken arms, legs and ribs with head bust wide open!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 8:48 PM","Kenny Chua","Hahaha, one of them kena i slap kick into the stomach, heard a loud fart, hahahahaha"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 8:49 PM","ChinaDragon","haha beh tahan"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 8:51 PM","ChinaDragon","Chase those Arm robbers until they run into a malay kampung, Seeing them got ravage by us! malay folks there afraid come out to help them! Pity"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 8:54 PM","Kenny Chua","Last尾彩MoneyMaker168 ambil lo, bash their head until their eyes flip over翻白眼! Bravo!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 8:55 PM","MoneyMaker168","You guys beat them until they are half dead, only then let me do the bashing! Not friend enough leh!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 8:56 PM","MoneyMaker168","Bravo lagi?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 8, 2020 9:00 PM","THEREALDEAL","YAWN............"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 9, 2020 9:58 AM","MoneyMachineMaker发发发","Donald Trump’s plan to strip Hong Kong of its special status is light on detail, but economists still fear for city’s future
City’s trade with US is small, but some warn White House moves could reduce its importance as a financial centre
Markets shrug off White House address, but questions about export controls, trade tariffs and enhanced financial oversight loom large
United States President Donald Trump announced on Friday that he plans to begin stripping Hong Kong of its special trading status, but left many important questions about the city’s future as a financial and commercial hub unanswered.
The move will affect “the full range of agreements” the US has with Hong Kong “with few exceptions”, including its extradition treaty with the city and economic privileges enshrined in US law that differentiate it from mainland China, Trump said in the Rose Garden at the White House.
“We will take action to revoke Hong Kong’s preferential treatment as a separate customs and travel territory from the rest of China,” said Trump, indicating that the State Department’s travel advisory for the city would be updated “to reflect the increased danger of surveillance and punishment by the Chinese state security apparatus”.
The US would also take steps to sanction Chinese and Hong Kong officials “directly or indirectly involved in eroding Hong Kong’s autonomy”, he said, echoing the language of legislation enacted in November that requires a punitive response from the executive branch in such circumstances."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=212","Jun 9, 2020 9:59 AM","MoneyMachineMaker发发发","Hong Kong officials played down the impact of Trump’s vow “to revoke Hong Kong’s preferential treatment as a separate customs and travel territory from the rest of China”, noting the city’s direct trade with the US is only a very small part of its economy.
Trump did not set a timeline in his announcement , nor did he provide specific details as to which economic privileges would be removed, leaving uncertainty over what the US would actually do.
“This is definitely not positive, but we do not have the full details yet,” said John Marrett, a senior analyst covering Hong Kong at the Economist Intelligence Unit. “There were more details on other aspects such as visas and immigration. We will have to wait and see if his bark is worse than his bite.”"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 9:59 AM","MoneyMachineMaker发发发","With Hong Kong mainly serving as an entrepôt for the mainland Chinese market, direct trade in goods forms only a minor part of the economy. Its own manufactured goods could be subjected to US trade war tariffs, but the effect would be minimal.
Hong Kong’s government had anticipated “all the different scenarios” of Trump’s announcement, said Hong Kong Finance Secretary Paul Chan Mo-po, adding that revoking the city’s special treatment status would have little impact as the local economy was dominated by the services sector."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 9:59 AM","MoneyMachineMaker发发发","Questions also remain as to whether the US can avoid sanctions on the financial sector because of the negative impact it would have on American firms.
Nonetheless, the move will sharpen pre-existing anxieties about Hong Kong’s long-term viability as Asia’s premier business hub.
Potential controls on access to American tech goods may also damage China’s plan to use Hong Kong as an R&D and financial spoke of its Greater Bay Area blueprint for South China.
“The biggest consequence is that the US decision is accelerating both the demise of Hong Kong’s importance to China and the world, as well as the decline of China’s economy,” said Chen Zhiwu, director of the Asia Global Institute at Hong Kong University.
The removal of Hong Kong as a buffer between China and the West had put two “conflicting regimes” on a collision course, he said. “When this mitigating role is gone as Hong Kong becomes just another city of China, the clash will be 100 per cent direct and literally face-to-face, which is detrimental to China’s development and undermines its ability to rise, peacefully or otherwise.”"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 9:59 AM","MoneyMachineMaker发发发","Earlier in the week, sources close to the White House said that revoking Hong Kong’s status was the “nuclear option”, which was on the table but likely to be kept in reserve.
Taken to its full potential, Hong Kong will lose its special customs status, but remain a free port and World Trade Organisation member, meaning it will continue to trade on most-favoured-nation terms with the United States.
“The US’ move to discontinue the separate trade status is more significant in the context of US export controls than it is with broader trade in goods,” said William Marshall, an export controls specialist at law firm Tiang & Partners. “Hong Kong will be subject to those controls applicable to China, which would certainly negatively impact China's vision for Hong Kong as an R&D hub under the Greater Bay Area plan.”
The peg of Hong Kong’s currency with the US dollar, in place since 1983, is unlikely to be affected, as
the local government is sufficiently well armed with US dollars to support it.
“The peg is very unlikely to be in danger. In the short-term, we could see increased volatility in capital flows and the Hong Kong dollar exchange rate against the US dollar, especially if the US government were to take bolder action on Hong Kong’s special status,” said Louis Kuijs, Asia economist at Oxford Economics.
“It is possible to see the HK dollar-US dollar exchange rate to hit the weak side of the trading band as a consequence. However, we think that the peg with the US dollar is unlikely to succumb, given the sheer size of foreign exchange reserves, at US$441 billion in April, is twice the size of the monetary base,” he said."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 9:59 AM","MoneyMachineMaker发发发","Crucially, uncertainty regarding the city’s future as a global financial centre could “potentially jeopardise the ability of Chinese firms to access financing and purchase overseas deals” out of Hong Kong, said Carlos Casanova, Asia-Pacific analyst at insurance firm Coface.
About half of China’s total outbound investment flows through Hong Kong, with some of the world’s biggest deals over the past decade financed via the city, which also acts as the largest source of inbound investment to China.
Markets took Trump’s pronouncement in their stride. The Hong Kong dollar strengthened after the announcements, while the Hang Sang futures index was up 0.6 per cent on Saturday morning. Meanwhile, Chinese stocks listed in New York, including Alibaba (which owns the South China Morning Post), Baidu, and JD, all rose in Friday trading.
Tara Joseph, president of the American Chamber of Commerce Hong Kong, said that Trump’s announcement “did not mean US companies will be flipping a switch in Hong Kong and running for the exits”.
“There are many unanswered questions about how the US-Hong Kong special status could be unwound. The more clarity business receives, the more helpful it will be at this challenging juncture,” she said."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:01 AM","QueenElizebeth IV","Afraid of what??? USA not the only country and not the boss anymore.. Look at USA now.. Its hypocrats. Its lies. Its fake news. Hongkong Will be more. Prosper later after CCP clean up the traitors..."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:03 AM","ChinaDragon","ChinaDragon speaking beep beep:
The best Trump decision made over the last three years, well done. I hope his decision would stop American products (eg. agriculture/seafood/fruit produces, electrical machinery, art and antiques, etc. etc.) selling to Hong Kong. This would definitely reduce Hong Kong trade deficit of $33.4 billion with US, Hurrah! HongKongers could save some more money for themselves or retiring their bank mortgages earlier.
Finally Trump should really mind his own business especially USA is ON FIRE over the week, for example, over 100,000 death of coronavirus, economy is still free fall, spreading conspiracy on Joe Scarborough in his tweets, Central Park racist incident, murder in Minnesota, Americans were outrage for Trump tweets threat that 'looting' will lead to 'shooting', inequality in USA, Twitter CEO finally told Trump his organisation will point out Trump’s Incorrect or Disputed Information, etc. etc. Any sensible responsible President/Prime Minister would fix up its own problems before minding other country’s own business. However Trump is consistently ignoring all American problems such as refusing to even acknowledge on the day when US coronavirus death reached 100,000, the seriousness of coronavirus earlier and kept playing down the coronavirus threat, but the best one must be advising Americans to inject disinfectant into their body to cure coronavirus, etc. etc."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:04 AM","WellingtonSky","Haaaaaa QueenElizebeth IV! Chinese prosperity is the majority of citizens living on less than $10USD/day. HK is richer than that, don't take them down with you."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:08 AM","ChineseKungFuMaster","hmmmm"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:09 AM","ChineseKungFuMaster","US intervention is what the naive separatist youngsters want. Here it comes, enjoy!!."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:10 AM","ChineseKungFuMaster","But youngsters certainly don't qualify. They prefer their US boss not the weakened Brexit UK.."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:11 AM","WellingtonSky","Time to make Taipei or Kaohsiung the new Hong Kong!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:12 AM","AndyChin77","Hong Kong will wither and die. But that’s what the RIOTERS were leading the city to since last year already."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:13 AM","SunnyWong","AndyChin77 ... No, withering and dying was Beijing's plan.... Beijing wants Hong Kong to be just another Chinese city, problem with that is Hong Kong loses it competitive advantage when that happens."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:14 AM","DoubleProsperity","Eh, what?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:14 AM","AndyChin77","SunnyWong So true, but these idiots are unemployed so they have little to lose."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:15 AM","FOOK YOU FOOK ME","According to the Chinese calculus, rather sacrifice Hong Kong a bit than to lose the whole country China. Trump's stupidity has cut American influence in the city. Not to mention, it hurts American business."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:16 AM","GothicRock","Yes and call KaoHsiung the IFCC. International Fried Chicken Center"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:17 AM","XmenOrigin","AndyChin77 ,Hong Kong's advantage over mainland cities was rule of law, independent judiciary, common law, english language laws, and some protection from the autocratic regime across the border!. If just another Chinese city, those companies and investors that chose Hong Kong as a business hub will look elsewhere."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:18 AM","SunnyWong","Yes agree with XmenOrigin..."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:19 AM","Zoologist","I think the measures announced by Trump is actually very lenient on HK. The largest sector which US businesses have the highest level of investment in HK is the financial sector and this is completely untouched by Trump’s measures."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:24 AM","QueenElizebeth IV","Go US UK wherever, China would gladly like to see this trouble maker out!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:25 AM","SweetMemoryLane","So - it is Trump that has cut American influence in HK? Because the Xi fantastic are saying that the Security Laws were necessary to drive out American spies from HK! lol"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:26 AM","SweetMemoryLane","QueenElizebeth IV
Why did they riot in the first place? They rioted to defend Hong Kong from Communist aggression. End Communism = Protests Will End!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:26 AM","LOVE IS IN THE AIR.....","HK is rich because of its unique position and economic tie to China. Think again."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:31 AM","FantasticBeast","1. The National Security Laws - approved by the Communists - come into effect in August.
2. Between now and August Trump will cripple Communist Party influence in North America and cripple trade with the CPC.
3. This will seriously hurt the Communists and they need hard currency from foreign trade to finance their big domestic and BRI projects.
4. Most likely Trump is going to make the November Presidential and Congressional elections all about Xi, the Communists, the PRC's trade practices, their spies throughout America, their oppression of Hong Kong and their enslavement designs on Taiwan.
5. If Trump wins in November (and I hope he does) then Xi and the Communists are going to find the years 2021-2015 to be destructive of their ambitions and their careers!
6. Glory to Hong Kong! Freedom for all!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:32 AM","gooddaymate","Yes XmenOrigin and Singapore must be smiling."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:32 AM","gooddaymate","good day matey"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:33 AM","gooddaymate","......Capital flow and movement is not as free in Taiwan as it is in HK. The only place capable of taking the crown jewel from HK in the region is Singapore. Hooray...."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:34 AM","RAMPAGE GODLIKE !","QueenElizebeth IV, Are you sure your referring to the USA? It seems when you write USA your truly saying China and the Communist Party!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:36 AM","RAMPAGE GODLIKE !","hehe"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:37 AM","alipay88","""he did not set a timeline, nor did he announce specific details as to which economic privileges would be removed, leaving uncertainty over what the US would actually do."" I see Trump is leaving enough room to later backtrack or basically imposed trivial ""slaps on the wrists"" just to say he did something on the matter, lol."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:38 AM","Zillionaire","alipay88 ,Once you cut trade ties to Hong Kong, you lose your influence. Period."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:39 AM","SweetiePie","Cik QueenElizebeth IV, It is not communism that these idiots are fighting. They are fighting for independence. That is why China wants the NSL in HK after violent protest to ensure a peaceful environment."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:40 AM","DatoSriLuvGuru","Love peace and joy......"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:40 AM","DatoSriLuvGuru","NAMASTE"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:40 AM","FortunerLiew","Why end communism? Communist government has done a great job containing the pandemic. It has its problems. But it has its successes. Trump is just bumping his head onto a brick wall. He ain't ending anything."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:41 AM","FortunerLiew","Guys......Do you know what the U.S has on its hands right now? An out-of-control pandemic, a 30% unemployment and riots across the country. If the USA wants an all-out trade war, it will send the U.S into chaos."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:43 AM","XxXTripleXxX","China always say HK is unimportant yet now says HK affects the whole of China. What exactly has HK done to make china so insecure? HK always gone on with their ways of life and it is only these few years that HK had been affected by the mainland............"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:44 AM","AndyChin77","There are many reasons to be worried about HK’s future. First of all , HK will be just another Chinese city. There will be no special about HK. Businesses will prefer Chinese cities like Shenzhen due to cost factor. Financial institutions will move out of HK to other places ."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:45 AM","RangeRover222","I reckon someone is eyeing our trillions in fiscal reserves and Exchange FUND."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:46 AM","RAMPAGE GODLIKE !","AndyChin77......Nothing stays on forever. Preserving HK as it was is like preserving a dead fossil?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:47 AM","QueenElizebeth IV","HK will thrive with the national security law! end"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:47 AM","FOOK YOU FOOK ME","GUYS! That was always going to be the case, irregardless of the US stripping HK of its special status. HK was already in decline, it would've been a long and slow death either way."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:48 AM","XmenOrigin","wow"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:49 AM","QueenElizebeth IV","Maybe after the crash and burn HK and be reborn without being a 1 - 2 trick monkey aka parasitic economy that actually have something of value to offer to China and the world?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:49 AM","QueenElizebeth IV",".....Well cities like Shenzhen, Shanghai, etc has much to offer unlike HK which is basically just a low tax heaven......"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:50 AM","QueenElizebeth IV","2021-2015.... times works backward for Chinese hating yellow ribbons, that explains why they think HK is as irreplaceable as decades ago. haha"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:51 AM","Kenny Chua","QueenElizebeth I, your saying Hk is being ruined by the US supported democratic riots. With the new security law, hopefully hk will regain the stability n security it had been enjoying before the riots.
US is going to contain China as it threatens the former 's leadership. Whatever the excuses, an all out strike by uncle sam to China is inevitable. For example, mainland companies will not be able to get capital from New York Stock Exchange. Instead , they will come to hk.
All in all, with the loss of preferential status from US but the return of security n stability , hk is likely to thrive in the other way. I think your wrong in many ways!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:52 AM","Kenny Chua","plus us$23 trillion ever increasing debt....."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=213","Jun 9, 2020 10:53 AM","traderstrades","Zoologist, Not lenient but dares not to do so. Though he is insane, he wouldn't shoot on his own foot."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=214","Jun 9, 2020 11:03 AM","QueenElizebeth IV","Hk was one of the few top cities in the world in terms of security n stability prior to the US supported riots. End the meddling of US = chaos in hk will end !"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=214","Jun 9, 2020 11:05 AM","ChineseKungFuMaster","AndyChin77, Is the NY stock exchange really American? I suspect more then half is money from all around the world.
The real problem for HK is that its currency is coupled to the US$."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=214","Jun 9, 2020 11:05 AM","ChineseKungFuMaster","Hong Kong rioters have made the foolish mistake of calling for American help. Already add odds with the USA, there is no way for China to back down over Hong Kong. So guess what, that's where you are now."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=214","Jun 9, 2020 11:08 AM","ChineseKungFuMaster","Doesn't matter either way. I think the Chinese already have their calculus set."
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=214","Jun 9, 2020 11:09 AM","SunnyWong","Such a Genius.
Of course the idea is to impose sanction to China, Of course that imply losing money for China"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=214","Jun 9, 2020 11:09 AM","SunnyWong","QueenElizebeth IV And the riot started because Trump ask for it or more like China trying to push and extradition law?"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=214","Jun 9, 2020 11:10 AM","SunnyWong","I Agree on the tax heaven, but China need such.
It so not need another Shanghai or Shenzhen!"
"https://klse.i3investor.com/servlets/forum/800001430.jsp?ftp=214","Jun 9, 2020 11:11 AM","QueenElizebeth IV","SunnyWong, Everybody knows the role US (eg NED ) in hk 's pan democratic riots."
